	date	start_time	title	url	description
59	2016-09-08	2016-09-08 19:30:00	Cirque du Soleil TORUK \u2013 The First Flight	http://www.barclayscenter.com/events/detail/cirque-du-soleil	cirque du soleil is bringing it new touring show toruk first flight from september through toruk first flight is an immersive spectacle that brings stage breathtaking world james camerons avatar like you have never seen it before can purchased online ticketmaster com calling visiting american express box office individual please call 718bksuite group call 844bklyngp hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
60	2013-03-26	2013-03-26 14:00:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
61	2013-02-06	2013-02-06 20:00:00	Mumford & Sons	http://www.barclayscenter.com/events/detail/mumford-sons	mumford son is coming wednesday february supporting act are brother ben howard band second studio album babel wa released september album debuted number one uk u becoming fastest selling album uk biggest selling debut u
62	2016-03-27	2016-03-27 19:30:00	Rihanna	http://www.barclayscenter.com/events/detail/rihanna-1	due popular demand rihanna add second show march global superstar grammy awardwinner multiplatinum selling artist rihanna is bringing anti world tour march march travis scott join her a special guest both show both show can purchased ticketmaster com calling visiting american express box office individual please call 718bksuite hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85 support artist is subject change
63	2014-02-27	2014-02-27 10:30:00	Ringling Bros. Circus	http://www.barclayscenter.com/events/detail/ringling-bros-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
64	2015-02-22	2015-02-22 15:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
65	2013-11-14	2013-11-14 19:00:00	Disney On Ice presents Let's Celebrate!	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-lets-celebrate	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
66	2015-07-26	2015-07-26 19:00:00	Nicki Minaj	http://www.barclayscenter.com/events/detail/nicki-minaj	nicki bringing tourto july she joined mill are onsale can purchased ticketmaster com calling visiting american express box office individual please call 718bksuite make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express support act are subject change
67	2013-10-18	2013-10-18 19:30:00	Pearl Jam	http://www.barclayscenter.com/events/detail/pearl-jam	pearl jam performing two night october 30pm what band only new york city area appearance it current tour door open 30pm there is not an opening act either show concert is expected start time pearl jam debut album ten catapulted littleknown seattlebased band into superstardom nine studio album hundred unique live performance hundred official live concert bootleg release later band continue critically acclaimed commercially successful over million album sold worldwide over past twenty year band ha remained major force rock roll a much it aggressive loyalty it social political principle restless experimentation a it rock radio staple bestselling album individual click here call bk set up an appointment meet representative
68	2014-03-07	2014-03-07 20:00:00	The Avett Brothers	http://www.barclayscenter.com/events/detail/the-avett-brothers	brother joined old show coming march are sale now can purchased online via ticketmaster visiting wwwbarclayscentercomwwwbarclayscentercomby calling individual click hereor call bk set up an appointment meet representative make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
69	2012-10-14	2012-10-14 19:00:00	The King\u2019s Men	http://www.barclayscenter.com/events/detail/the-kings-men	dont miss chance see four gospel music royalty perform together first time ever when they take stage which is become new home gospel music new york kirk franklin we sing marvin sapp never would have made it best me donnie mcclurkin that great day stand israel houghton moving forward again say bring collective major music award king men tour joining force create an evening gospel music thats not missed meet greet package one reserved first row stage exclusive meet greet kirk franklin marvin sapp donnie mcclurkin israel houghton personal photograph kirk franklin marvin sapp donnie mcclurkin israel houghton autographed 8x10 photo specially designed tour shirt collectible tour lithograph limited numbered official meet greet laminate commemorative vip exclusive tour gift item onsite vip host vip tour package one premium reserved first row stage specially designed tour shirt collectible tour lithograph limited numbered commemorative vip laminate commemorative vip exclusive tour gift item onsite vip host purchase package click here
70	2015-08-22	2015-08-22 10:00:00	WWE Superstar Meet & Greet	http://www.barclayscenter.com/events/detail/wwe-superstar-meet-and-greet	individual please call bk wwe is bringing summerslam back august broadcast around world live wwe network summerslam feature biggest star wwe including john cena roman reign seth rollins dean ambrose alberto del rio more event card make most nyc experience while youre town summerslam visit nycgo com official about new york city restaurant shop nightlife sporting event a well a exclusive deal offer hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85 event card is subject change
71	2016-10-16	2016-10-16 18:00:00	New York Islanders vs. Anaheim Ducks	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-anaheim-ducks-1	make dinner reservation today calling emailing emailprotected individual please call bk lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
72	2014-12-27	2014-12-27 20:00:00	Brooklyn Nets vs. Indiana Pacers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-indiana-pacers-12-27-14	nan
73	2014-02-22	2014-02-22 15:00:00	Ringling Bros. Circus	http://www.barclayscenter.com/events/detail/ringling-bros-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
74	2015-01-14	2015-01-14 19:30:00	Brooklyn Nets vs. Memphis Grizzlies	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-memphis-grizzlies-1-14-15	nan
75	2013-09-20	2013-09-20 20:00:00	Vampire Weekend	http://www.barclayscenter.com/events/detail/vampire-weekend	club american express is open preshow dining prior vampire weekend concert click here see full menu vampire weekend firstever show september 8pm sky joining vampire weekend concert announcement come wake recent announcement vampire weekend highly anticipated third album modern vampire city album already hailed star rolling stone lead review dark but beautiful vampire weekend ha gotten better just about everything they do into awesome new direction modern vampire city is scheduled release may xl recording new album is band first full length collection new material since it sophomore album which debuted billboard album chart upon it release individual click here call bk set up an appointment meet representative
76	2015-10-25	2015-10-25 17:00:00	TAPPED: The Ultimate Craft Beer Festival	http://www.barclayscenter.com/events/detail/tapped-the-ultimate-craft-beer-festival	tapped ultimate craft beer festival is coming sunday october inaugural event feature twothreehour session each featuring more than craft beer wine cider tasting cigar city brewing co founder brewing co andstone brewing co headline tapped sample jai alai all day ipa arrogant bastard ale local brewery tapped include ownbraven brewing company kombrewcha war flag food lover have opportunity taste celebrity chef josh capon bash burger fivetime winner new york wine food festival burger bash among other awardwinning food imgrun event also feature best sunday football tv located throughout arena interactive game including cornhole largescale beer pong jenga this event can purchased online atwwwticketmastercombycalling visiting american express box office vip access tapped include early entrance minute prior general admission access calvin klein courtside club exclusive craft beer tasting television sunday game more this event please visitwwwticketmastercomby must over valid government issued id enter venue
77	2014-12-05	2014-12-05 19:30:00	Brooklyn Nets vs. Atlanta Hawks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-atlanta-hawks-12-5-14	nan
78	2013-03-15	2013-03-15 18:30:00	2013 Buick Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/a10-championship	click here official a10 championship bracket host buick atlantic basketball championship march a new stateoftheart arena continues solidify it position a significant national collegiate sport venue first time since atlantic championshipwhich sends it winner ncaa tournamentwill played an nba venue new home net ha an impressive seat just waiting filled cheering college basketball fan this first year fiveyear partnership promise put a10 stage medium market country a it mark first time ever that division championship game is hosted metropolitan new york city ball is court come part new tradition a 2013s atlantic champion get crowned right here group are also available buick atlantic basketball championship click here special pricing seating more official a10 championship click here
79	2012-12-11	2012-12-11 19:00:00	Brooklyn Nets vs New York Knicks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-new-york-knicks-1	net home game schedule highlight include onetime visit from nba champion miami heat wednesday january defending western conference champion oklahoma city thunder tuesday december additional key game are christmas day matchup noon against boston celtic chicago bull thursday april
80	2013-12-11	2013-12-11 20:00:00	Andrea Bocelli	http://www.barclayscenter.com/events/detail/andrea-bocelli-1	andrea bocelli return wednesday december after his debut front soldout crowd bocelli joined conductor eugene kohn soprano worldrenowned guest vocalist heather new york city festival orchestra december tour come support andrea bocellis recent release passione which debuted overall billboard chart along his new television special love passione is collection love song featuring duet global pop star jennifer lopez nelly furtado late group are available calling 855groupbk individual click here call bk set up an appointment meet representative
81	2012-11-10	2012-11-10 20:00:00	Russell Peters	http://www.barclayscenter.com/events/detail/russell-peters	get ready laugh international comedy sensation russell peter brings his notorious world tour making history a first comedian perform new venue peter unique style masterfully play off cultural ha helped him sell out tour least country he performed like dave cook george chris name just few he been featured jimmy kimmel live lopez tonight tonight show jay leno mtv he also had his own comedy central special russell peter he ha development dont miss chance see this upcoming king comedy his only new york appearance
82	2014-07-18	2014-07-18 19:00:00	Walking With Dinosaurs	http://www.barclayscenter.com/events/detail/walking-with-dinosaurs	adroll adv id 4osupk2ydjcg3guhv6zpnx adroll pix id kp4drzhcprh4jjiazmwwtg function oldonload window onload window onload function adroll loaded true scr document createelement script host http document location protocol http adroll com http adroll com scr setattribute async true scr type text javascript scr src host roundtrip j document getelementsbytagname head null document getelementsbytagname script parentnode appendchild scr if oldonload oldonload column minheight 250px important updatedheader position absolute left 580px bottom 625px dinosaur once again roam earth when spectacular production walking dinosaur arena spectacular come this week from wednesday july through sunday july there are lifesize dinosaur including terror ancient terrain tyrannosaurus rex amazed thrilled a greatest creature ever walk earth return before eye click here see preview show show also includes plateosaurus liliensternus from triassic period stegosaurus allosaurus from jurassic period torosaurus utahraptor from awesome cretaceous period largest them brachiosaurus is foot tall foot from nose tail are sale now can purchased online via ticketmaster visiting wwwbarclayscentercomor wwwbarclayscentercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
83	2015-05-01	2015-05-01 20:00:00	Home Game 3: Brooklyn Nets vs. Atlanta Hawks	http://www.barclayscenter.com/events/detail/home-game-3-brooklyn-nets-vs-atlanta-hawks	nan
84	2012-11-30	2012-11-30 19:00:00	Disney On Ice presents Rockin\u2019 Ever After	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-rockin-ever-after	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
85	2013-12-22	2013-12-22 20:00:00	Beyonc\u00e9 - Dec 22	http://www.barclayscenter.com/events/detail/beyonce-dec-22	mr carter show world tour starring beyonc ha added new show it successful global run beyonc return her final show year sunday december mr carter show world tour starring beyonc it explosive special effect intricate strobeladen light show is an artistic triumph entertainer most ambitious undertaking date it is bigger scope than any her previous show fittingly designed vastness arena stadium individual click hereor call bk set up an appointment meet representative
86	2014-08-02	2014-08-02 16:00:00	Cirque du Soleil: Varekai	http://www.barclayscenter.com/events/detail/cirque-du-soleil-varekai	cirque du soleil is pleased announce that it newest arena show varekai perform cushman wakefield theater from july august seven performance only after year touring world under blue yellow big top varekai begun new adventure this past december touring world arena deep within forest summit volcano exists an extraordinary world world where something else is possible world called varekai from sky fall solitary young man story varekai begin parachuted into shadow magical forest kaleidoscopic world populated fantastical creature this young man set off an adventure both absurd extraordinary this day edge time this place all possibility begin an inspired incantation life rediscovered word varekai mean wherever romany language gypsy universal wanderer this production pay tribute nomadic soul spirit art circus tradition infinite passion those whose quest take them along path that lead varekai this event are currentlyon sale can purchased online via ticketmaster visiting wwwticketmastercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
87	2013-02-24	2013-02-24 19:00:00	Brooklyn Nets vs Memphis Grizzlies	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-memphis-grizzlies	this nationally televised matchup pit net against squad that after rudy prince exchange detroit memphis ha moved into solid position among west team behind allstar big men zach marc
88	2014-11-29	2014-11-29 19:00:00	Barclays Center Classic pres. by Continental Tire	http://www.barclayscenter.com/events/detail/barclays-center-classic-presented-by-continental-tire	third annual classic presented continental tire held november this men basketball tournament feature reigning acc champion virginia rutgers vanderbilt la salle matchup november 00pm rutgers v vanderbilt 30pm virginia v lasalle november 00pm consolation game 30pm championship game can purchased through ticketmaster visiting wwwticketmastercomor calling are also available american express box office if purchasing take advantage our group pricing more group this event can found below calling 855groupbk group pricing seating chart group order form individual please call 718bksuite student are also available purchase online advance member tix4students make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express function function 0x substr href mailto href length catch queryselectorall cf email length try parentnode replacechild createtextnode getattribute datacfemail catch catch document adroll adv id 4osupk2ydjcg3guhv6zpnx adroll pix id kp4drzhcprh4jjiazmwwtg function oldonload window onload window onload function adroll loaded true scr document createelement script host http document location protocol http adroll com http adroll com scr setattribute async true scr type text javascript scr src host roundtrip j document getelementsbytagname head null document getelementsbytagname script parentnode appendchild scr if oldonload oldonload
89	2014-03-08	2014-03-08 14:00:00	PSAL Basketball Championships	http://www.barclayscenter.com/events/detail/psal-basketball-championships	renowned psal basketball championship come first time this saturday march division aa girl varsity final game start noon between south shore high school francis lewis high school aa boy varsity game start between benjamin cardozo high school thomas jefferson high school psal championship are sale now andcan purchased online via ticketmaster visiting wwwbarclayscentercomby calling are also available american expressbox office fan can watch psal aa basketball championship live online subscription wwwbarclayscentercom event also available mobile device nfhsnetwork com subscriber can download nfhs network app from itunes store high school sport is presented hospital
90	2014-07-19	2014-07-19 11:00:00	Walking With Dinosaurs	http://www.barclayscenter.com/events/detail/walking-with-dinosaurs	adroll adv id 4osupk2ydjcg3guhv6zpnx adroll pix id kp4drzhcprh4jjiazmwwtg function oldonload window onload window onload function adroll loaded true scr document createelement script host http document location protocol http adroll com http adroll com scr setattribute async true scr type text javascript scr src host roundtrip j document getelementsbytagname head null document getelementsbytagname script parentnode appendchild scr if oldonload oldonload column minheight 250px important updatedheader position absolute left 580px bottom 625px dinosaur once again roam earth when spectacular production walking dinosaur arena spectacular come this week from wednesday july through sunday july there are lifesize dinosaur including terror ancient terrain tyrannosaurus rex amazed thrilled a greatest creature ever walk earth return before eye click here see preview show show also includes plateosaurus liliensternus from triassic period stegosaurus allosaurus from jurassic period torosaurus utahraptor from awesome cretaceous period largest them brachiosaurus is foot tall foot from nose tail are sale now can purchased online via ticketmaster visiting wwwbarclayscentercomor wwwbarclayscentercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
91	2013-03-27	2013-03-27 19:00:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
92	2015-01-30	2015-01-30 19:30:00	Brooklyn Nets vs. Toronto Raptors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-toronto-raptors-1-30-15	nan
93	2015-04-08	2015-04-08 19:30:00	Brooklyn Nets vs. Atlanta Hawks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-atlanta-hawks-4-8-15	nan
94	2015-11-29	2015-11-29 18:00:00	Brooklyn Nets vs. Detroit Pistons	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-detroit-pistons-5	click hereto see event menu club restaurant american express lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
95	2015-03-02	2015-03-02 19:30:00	Brooklyn Nets vs. Golden State Warriors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-golden-state-warriors-3-2-15	nan
96	2015-03-12	2015-03-12 18:30:00	2015 Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/2015-atlantic-10-basketball-championship	view bracket schedule individual click here call bk welcome return atlantic men basketball championship 4thstraight year march one nation top basketball conference showcase it talent a all team take hardwood action packed day 13game championship conclude ncaa selection sunday network televised game winner which claim a10s automatic bid ncaa tournament allsession package this event are onsale now can purchased online ticketmaster com calling american express box office if purchasing take advantage group pricing call bklyn gp email emailprotected make most nyc experience while youre town atlantic men basketball championship visit nycgo com official about new york city restaurant shop nightlife sporting event a well a exclusive deal offer hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
97	2013-11-29	2013-11-29 16:30:00	Barclays Center Classic	http://www.barclayscenter.com/events/detail/barclays-center-classic-2013	extensive college basketball lineup continues matchup between penn state v st john ole miss v ga tech 2nd annual classic men basketball tournament november 29th championship consolation game played following day saturday november 30th classic matchup friday nov 29th game ole miss v georgia tech game st john v penn state saturday nov 30th game loser game winner this event are sale now are available purchase via ticketmaster visiting wwwbarclayscentercomwwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk individual click here call bk set up an appointment meet representative student available purchase online advance member tix4students com click here purchase classic is sponsored northeast conference nec an ncaa division athletic conference that feature ten member institution championship sport learn more about nec please visit their official website northeastconference org
98	2013-07-11	2013-07-11 20:00:00	Furthur feat. Phil Lesh and Bob Weir	http://www.barclayscenter.com/events/detail/further-feat-phil-lesh-and-bob-weir	former grateful dead member lesh bob weir their band furthur play july fan can expect lesh weir push musical grateful dead classic an allstar band that includes jeff drummer joe russo russo duo trey guitarist john dark star orchestra vocalist jeff new old fan grateful dead alike a lesh weir take musical journey further exploring some grateful dead most beloved song tour that promise keep foot stomping individual click here call bk set up an appointment meet representative more furthur please visit it furthur twitter twitter com facebook facebook com furthur
99	2014-07-19	2014-07-19 19:00:00	Walking With Dinosaurs	http://www.barclayscenter.com/events/detail/walking-with-dinosaurs	adroll adv id 4osupk2ydjcg3guhv6zpnx adroll pix id kp4drzhcprh4jjiazmwwtg function oldonload window onload window onload function adroll loaded true scr document createelement script host http document location protocol http adroll com http adroll com scr setattribute async true scr type text javascript scr src host roundtrip j document getelementsbytagname head null document getelementsbytagname script parentnode appendchild scr if oldonload oldonload column minheight 250px important updatedheader position absolute left 580px bottom 625px dinosaur once again roam earth when spectacular production walking dinosaur arena spectacular come this week from wednesday july through sunday july there are lifesize dinosaur including terror ancient terrain tyrannosaurus rex amazed thrilled a greatest creature ever walk earth return before eye click here see preview show show also includes plateosaurus liliensternus from triassic period stegosaurus allosaurus from jurassic period torosaurus utahraptor from awesome cretaceous period largest them brachiosaurus is foot tall foot from nose tail are sale now can purchased online via ticketmaster visiting wwwbarclayscentercomor wwwbarclayscentercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
100	2015-03-24	2015-03-24 19:00:00	NASH FM 94.7 Presents NASH BASH	http://www.barclayscenter.com/events/detail/nash-bash	nash fm present nash bash featuring cole swindell michael ray is coming cushman wakefield theater tuesday march all are just can purchased online ticketmaster com calling visiting american express box office individual please call 718bksuite artist are subject change price vip
101	2016-02-01	2016-02-01 19:30:00	Brooklyn Nets vs. Detroit Pistons	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-detroit-pistons-6	fineprint fontsize 9px make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express individual please call 718bksuite
102	2015-04-13	2015-04-13 19:30:00	Brooklyn Nets vs. Chicago Bulls	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-chicago-bulls-4-13-15	nan
103	2012-10-01	2012-10-01 20:00:00	JAY Z	http://www.barclayscenter.com/events/detail/jay-z-7	please note door open 7pm hello welcome borough own shawn jay carter a part his recordsetting soldout eightnight residency brandnew this 13time grammy award winner ha undoubtedly redefined both music industry perception american dream since bursting onto scene jay is not only new york time bestselling author but also founder chairman rocawear an entrepreneur stake such varied enterprise a club translation advertising carol daughter natural beauty product own net jay z dominance music world is unquestionable a president ceo def jam recording he fostered career international star rihanna neyo kanye west jay partnered live nation form diverse entertainment company roc nation that venture first release blueprint jay secured record most no album any solo artist his recent collaboration kanye west watch throne became 12th jay album reach no is proud call jay one it own dont miss out homecourt advantage witness king solidify his reign right here very own backyardonly
104	2013-03-15	2013-03-15 00:00:00	2013 Buick Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/a10-championship	click here official a10 championship bracket host buick atlantic basketball championship march a new stateoftheart arena continues solidify it position a significant national collegiate sport venue first time since atlantic championshipwhich sends it winner ncaa tournamentwill played an nba venue new home net ha an impressive seat just waiting filled cheering college basketball fan this first year fiveyear partnership promise put a10 stage medium market country a it mark first time ever that division championship game is hosted metropolitan new york city ball is court come part new tradition a 2013s atlantic champion get crowned right here group are also available buick atlantic basketball championship click here special pricing seating more official a10 championship click here
105	2016-01-08	2016-01-08 19:30:00	Brooklyn Nets vs. Orlando Magic	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-orlando-magic-5	fineprint fontsize 9px make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express individual please call 718bksuite
106	2013-06-22	2013-06-22 16:30:00	Malignaggi vs. Broner	http://www.barclayscenter.com/events/detail/malignaggi-vs-broner	since beginning their professional career paulie magic man malignaggi adrien problem broner two biggest all boxing have never been speak up now time ha come put up a malignaggi defend his wba welterweight world championship against undefeated twodivision world champion broner saturday june new york showtime championship boxing main event plus heavyweight rematch world ha been waiting is set a bank look his win over seth mitchell cofeature this event are sale now available through ticketmaster visiting wwwbarclayscentercomor wwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk individual click here call bk set up an appointment meet representative bout card group pricing seating chart group order form
107	2015-12-27	2015-12-27 18:00:00	New York Islanders vs. Toronto Maple Leafs	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-toronto-maple-leafs	make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
108	2013-01-27	2013-01-27 17:00:00	Disney On Ice presents Treasure Trove	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-treasure-trove	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
109	2012-11-25	2012-11-25 15:00:00	Brooklyn Nets vs Portland Trail Blazers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-portland-trailblazers	net home game schedule highlight include onetime visit from nba champion miami heat wednesday january defending western conference champion oklahoma city thunder tuesday december additional key game are christmas day matchup noon against boston celtic chicago bull thursday april limited number individual starting each made available hour prior each net home game detail follow
110	2014-03-19	2014-03-19 19:30:00	Brooklyn Nets vs. Charlotte Bobcats	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-charlotte-bobcats-2	make dinner reservation today calling emailing emailprotected
111	2016-06-01	2016-06-01 19:30:00	Selena Gomez	http://www.barclayscenter.com/events/detail/selena-gomez-revival-tour	multiplatinum singer actress selena gomez is bringing her worldwide revival tour wednesday june are available online ticketmaster com calling visiting american express box officeat individual this event please call bk
112	2014-02-22	2014-02-22 11:00:00	Ringling Bros. Circus	http://www.barclayscenter.com/events/detail/ringling-bros-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
113	2014-08-03	2014-08-03 17:00:00	Cirque du Soleil: Varekai	http://www.barclayscenter.com/events/detail/cirque-du-soleil-varekai	cirque du soleil is pleased announce that it newest arena show varekai perform cushman wakefield theater from july august seven performance only after year touring world under blue yellow big top varekai begun new adventure this past december touring world arena deep within forest summit volcano exists an extraordinary world world where something else is possible world called varekai from sky fall solitary young man story varekai begin parachuted into shadow magical forest kaleidoscopic world populated fantastical creature this young man set off an adventure both absurd extraordinary this day edge time this place all possibility begin an inspired incantation life rediscovered word varekai mean wherever romany language gypsy universal wanderer this production pay tribute nomadic soul spirit art circus tradition infinite passion those whose quest take them along path that lead varekai this event are currentlyon sale can purchased online via ticketmaster visiting wwwticketmastercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
