start_time	title	url	description
2015-12-01 19:30	Brooklyn Nets vs. Phoenix Suns	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-phoenix-suns-2	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.
2013-04-16 19:30	Bob Seger & The Silver Bullet Band	http://www.barclayscenter.com/events/detail/bob-seger-the-silver-bullet-band	**SPECIAL GUEST JOE WALSH ADDED** Bob Seger & The Silver Bullet Band have added a series of new dates to their Rock And Roll Never Forgets 2013 Tour. The tour now includes an April 16th performance at Barclays Center with special guest Joe Walsh. Tickets for the April 16 show in Brooklyn are on sale now and can be purchased via Ticketmaster by visiting www.barclayscenter.com or www.ticketmaster.com, or by calling 800-745-3000. Tickets are also available at the American Express Box Office at Barclays Center, located at 620 Atlantic Avenue in Brooklyn, starting Sunday, February 17. Bob Seger fan club members will have early access to tickets. Visit www.bobseger.com for more info.  Recording sessions for Seger's new album continue in Nashville and Detroit amid rehearsals for the tour. Seger's duet with legendary artist John Fogerty on the classic "Who'll Stop The Rain" will be released May 28 on Fogerty's album Wrote A Song For Everyone and is available as a pre-order this week on Amazon and iTunes.  Seger, a Rock And Roll Hall of Fame and Songwriters Hall of Fame inductee, has sold over 52 million albums in the U.S., including 11 platinum and seven multi-platinum RIAA-certified album awards.   var ebVenueID = '1288'; //<![CDATA[  document.write('<img src="https://secure.adnxs.com/seg?member_id=567&add_code=VenueID:' + ebVenueID + ',VenueID1:' + ebVenueID + '&t=2" width="1" height="1" />'); //]]>
2012-12-07 19:30	Brooklyn Nets vs Golden State Warriors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-golden-state-warriors	The Brooklyn Nets home game schedule highlights include one-time visits from the NBA Champion Miami Heat on Wednesday, January 30 at 8 p.m. and the defending Western Conference Champion Oklahoma City Thunder on Tuesday, December 4 at 7:30 p.m. Additional key games are the Christmas Day match-up at noon against the Boston Celtics and the Chicago Bulls on Thursday, April 4 at 7 p.m.
2016-02-15 13:00	New York Islanders vs. Detroit Red Wings	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-detroit-red-wings-1	LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2013-01-26 19:00	Disney On Ice presents Treasure Trove	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-treasure-trove	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2012-10-29 20:00	John Legend	http://www.barclayscenter.com/events/detail/john-legend	Smooth. Sophisticated. Soulful. Barclays Center couldnt have chosen a more perfect artist than nine-time Grammy winner John Legend to be the first to perform at its intimate and elegant Cushman & Wakefield Theater.   Legend, fresh off his stint as a musical mentor on ABCs Duets, promises to deliver a special night at the Cushman & Wakefield Theater as he shares new music off of his fourth studio album, Love in the Future. The singer coexecutive produced the forthcoming album with Kanye West and Dave Tozer, the same team responsible for his breakthrough album Get Lifted, which earned Legend Grammy Awards for Best New Artist and Best R&B Album in 2005 and Best Male R&B Vocal Performance (Heaven) in 2006.   Dont miss the chance to be a part of this up-close-and-personal musical experience with one of musics most talented and engaging performers.
2016-03-23 19:00	New York Islanders vs. Ottawa Senators	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-ottawa-senators	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE. LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2015-02-16 00:30	NBA D-League All-Star Game	http://www.barclayscenter.com/events/detail/nba-d-league-all-star-game	Experience NBA All-Star 2015 excitement with a full lineup of fan programming at Barclays Center onSunday, February 15featuring theNBA D-League All-Star Game 2015 presented by Kumho Tire. Your ticket will get you access to the following events: NY Heroes: Bravest vs. Finest at 12:30pm New this year, this exhibition game will feature men and women from the FDNY and NYPD. NBA legends will coach and play alongside eight participants from each team during this early afternoon event in support of the FDNY Foundation and NYPD Foundations Heroes Fund. WFANs Boomer Esiason (FDNY) and Craig Carton (NYPD) will also coach these two participating teams. NBA D-League All-Star Game 2015 presented by Kumho Tireat 2:00pm The ninth-annual event will feature 20 of the top NBA D-League prospects showcasing their skills on basketballs biggest stage, giving fans a closer look at some of the games rising stars. WESTERN CONFERENCE PROSPECTS ALL-STAR ROSTER    Player Team Pos. Ht. Wt. School Birth Date     Jerrelle Benimon Idaho C 6-8 245 Towson 8/1/91   Vander Blue Los Angeles G 6-5 200 Marquette 7/17/92   Jabari Brown Los Angeles G 6-5 215 Missouri 12/18/92   Bryce Cotton Austin G 6-1 165 Providence 8/11/92   Semaj Christon Oklahoma City G 6-3 190 Xavier 11/1/92   Eric Griffin Texas F 6-8 190 Campbell 5/26/90   Quincy Miller Reno C 6-10 219 Baylor 11/18/92   Roscoe Smith Los Angeles F 6-9 202 UNLV 5/1/91   Elliot Williams Santa Cruz G 6-5 183 Memphis 6/20/89   Talib Zanna Oklahoma City F 6-9 230 Pittsburgh 10/1/90    Head Coach: Nate Bjorkgren (Bakersfield) Assistant Coaches: Dylan DeBusk (Bakersfield) Athletic Trainers: Shaun Mirza (Bakersfield), Jonathan Mak (Bakersfield)  EASTERN CONFERENCE FUTURES ALL-STAR ROSTER    Player Team Pos. Ht. Wt. School Birth Date     Chris Babb Maine F 6-5 220 Iowa State 2/14/90   Khem Birch Sioux Falls F 6-9 220 UNLV 9/28/92   Diante Garrett Iowa G 6-5 181 Iowa State 11/3/88   Seth Curry Erie G 6-1 180 Duke 8/23/90   Andre Emmett Fort Wayne G 6-5 224 Texas Tech 8/27/82   Tim Frazier Maine G 6-1 170 Penn State 11/1/90   Arnize Onuaku Canton C 6-9 275 Syracuse 7/13/87   Willie Reed Grand Rapids C 6-9 220 Saint Louis 5/16/90   Adonis Thomas Grand Rapids F 6-6 231 Memphis 3/25/93   Damien Wilkins Iowa F 6-6 225 Georgia 1/11/80    Head Coach: Scott Morrison (Maine) Assistant Coaches: Seth Cooper (Maine), Nate Mitchell (Maine) Athletic Trainers: Ryan Donovan (Maine) NBA D-League Dream Factory presented by Boost Mobile during Pregame and Halftime Prior to the 2pm tip off, sharp shooters will take to the court for Boost Mobile NBA D-League Three-Point Contest. At halftime, high-flying hoopers will wow the crowd with the Boost Mobile NBA D-League Slam Dunk Contest. Boost Mobile NBA D-League Three-Point Contest Contestants:    Player Team Pos. Ht. Wt. School Birth Date     Vander Blue Los Angeles G 6-5 200 Marquette 7/17/92   Seth Curry Erie F 6-1 190 Duke 8/23/90   Jarell Eddie Austin F 6-7 220 Virginia Tech 10/31/91   Shane Gibson Idaho G 6-2 180 Sacred Heart 1/5/90   DJ Seeley Delaware G 6-4 195 Cal-State Fullerton 11/28/89   David Wear Reno G 6-10 235 UCLA 9/21/90    Boost Mobile NBA D-League Slam Dunk Contest Contestants:    Player Team Pos. Ht. Wt. School Birth Date     Thanasis Antetokounmpo Westchester G 6-7 215 Greece 7/17/92   Eric Griffin Texas F 6-8 190 Campbell 5/26/90   Rashad James Reno G 6-1 195 Northwood 1/26/90   Kevin Olekaibe Canton G 6-2 180 UNLV 7/28/92   Jarvis Threatt Rio Grande Valley G 6-2 165 Delaware 4/3/93    NBA Legends John Wallace and Dale Ellis will be signing autographs for fans on our main concourse outside Section 23 from 1:45pm  2:30pm. Tickets for this event can be purchased at ticketmaster.com or by calling 800-745-3000. Tickets will also be available at the American Express Box Office at Barclays Center. For Group Tickets, please call 855.GROUP.BK or email [emailprotected]. For information on individual suites, click here or call 718-BK-SUITE to set up an appointment to meet with a suite representative. For information on all NBA All-Star 2015 events, visit Barclayscenter.com/all-star.
2015-03-14 00:00	2015 Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/2015-atlantic-10-basketball-championship	View Bracket Schedule For information on individual suites, Click Here, or call 718.BK.SUITE. Brooklyn welcomes the return of the Atlantic 10 Mens Basketball Championship for the 4thstraight year, March 9  13, 2016. One of the nations top basketball conferences will showcase its talent as all 14 teams take to the hardwood for 5 action packed days. The 13-game championship will conclude on NCAA Selection Sunday with a network televised game, the winner of which will claim the A-10s automatic bid to the NCAA Tournament. All-Session Packages for this event are on-sale now and can be purchased online at ticketmaster.com, by calling 800-745-3000, or at the American Express Box Office at Barclays Center. If purchasing 10+ tickets take advantage of group pricing, call 844.BKLYN.GP or email[emailprotected] Make the most of your NYC experience while youre in town for the 2016 Atlantic 10 Mens Basketball Championship! Visit nycgo.com for official information about New York City restaurants, shops, nightlife, and sporting events, as well as exclusive deals and offers. For hotel information, please visitNew York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enterW85.
2015-12-20 13:00	Brooklyn Nets vs. Minnesota Timberwolves	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-minnesota-timberwolves-2	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2013-04-07 20:00	Green Day	http://www.barclayscenter.com/events/detail/green-day	Reprise Records multi-platinum GrammyAward-winning Green Day announced they would return to the road in 2013 and revealed the routing for their upcoming tour.  We want to thank everyone for hanging in with us for the last few months, said the members of Green Day. We are very excited to hit the road and see all of you again, though we regret having to cancel a few more shows.  Tickets for shows that had been postponed will be honored at these new dates. Should you have any questions regarding your tickets please contact your point of purchase. For those who purchased tickets for dates that are now canceled, refunds will be given at original point of purchase. Best Coast will open for Green Day at Barclays Center.  var ebVenueID = '1288'; //<![CDATA[  document.write('<img src="https://secure.adnxs.com/seg?member_id=567&add_code=VenueID:' + ebVenueID + ',VenueID1:' + ebVenueID + '&t=2" width="1" height="1" />'); //]]>
2013-01-25 19:00	Disney On Ice presents Treasure Trove	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-treasure-trove	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2012-10-30 19:30	Journey	http://www.barclayscenter.com/events/detail/journey	***Journey with special guests Pat Benatar featuring Neil Giraldo and Loverboy scheduled for October 30th at Barclays Center is cancelled due to Hurricane Sandy.   All on-line and phone credit card orders will be automatically refunded. Remaining refunds available at point of purchase.***     Fans of the best music from the 80s and 90sdont stop believing! Your prayers have been answered and three of those decades most popular acts are ready to thrill you once more at Brooklyns Barclays Center this October.   Headliners Journey (Any Way You Want It, Faithfully, Open Arms) welcome opening acts Pat Benatar and Neil Giraldo (Hit Me With Your Best Shot, Heartbreaker, Love is a Battlefield) and Loverboy (Working for the Weekend, Turn Me Loose) for a night of classic hits, power ballads and rock anthems that are sure to have everyone on their feet and singing along.   This is a once-in-a-lifetime musical journey you dont want to miss!    VIP Package ($350.00)     One ticket in the first 4 rows in Orch*    Photo op with Journey band members    Backstage tour    Pre-show refreshments    Exclusive Journey gift bag    Journey VIP commemorative laminate    Early entry into the venue    Crowd-free merchandise shopping    Onsite VIP host   Tour Package ($25000)     One ticket in the first 10 rows in Orch**    Exclusive Journey giftt    To purchase a package, click here
2014-09-23 20:00	The Black Keys	http://www.barclayscenter.com/events/detail/the-black-keys	With Special Guest Cage The Elephant Due to overwhelming demand, The Black Keys announced an additional date at Barclays Center for their Turn Blue World Tour. The Black Keys will perform a second concert on September 23 following a previously announced show on September 24. The Black Keys will be joined by Cage The Elephant. Tickets for bothshows are now on sale andcan be purchased at ticketmaster.com, or by calling 800-745-3000. Tickets can also be purchased at the American Express Box Office at Barclays Center. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected]. Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2015-11-24 17:30	FanDuel Legends Classic	http://www.barclayscenter.com/events/detail/legends-classic-1	The Legends Classic is returning to Barclays Center on November 21 and 22, 2016, featuring some of the nations top mens college basketball talents from Notre Dame, #22Texas, Colorado and Northwestern. MATCHUPS: November 21 7:00 PM  Notre Dame vs. Colorado 9:30 PM  #22 Texas vs. Northwestern November 22 3:30 PM - Consolation Game 6:00 PM - Championship Game Tickets for this event are on sale now and can be purchased online at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please call 718.257.8483.
2014-06-14 20:00	BROOKLYN BOXING\u2122 Provodnikov vs. Algieri	http://www.barclayscenter.com/events/detail/brooklyn-boxing-provodnikov-vs-algieri	Time Information BROOKLYN BOXING Provodnikov vs. Algieri starts at 8:00PM. The doors will open at 7:00PM.  "2 Days: Ruslan Provodnikov" Watch the video and take an intimate look at a 48-hour span in the life of a boxer and Siberian native Ruslan Provodnikov. HBO cameras followed the intriguing and complex prizefighter in the lead-up to his blockbuster showdown last October with 140-pound title-holder Mike Alvarado in Alvarados hometown of Denver, CO.  Event Information: World Championship boxing returns to Barclays Center when the The Siberian Rocky" RUSLAN PROVODNIKOV makes the first defense of his World Boxing Organization (WBO) junior welterweight title and his Brooklyn debut against undefeated world-rated contender and New York product CHRIS ALGIERI. Provodnikov vs. Algieri will take place Saturday, June 14 and will be televised live on HBO Boxing After Dark, beginning at 10:00 p.m. ET/PT.  The co-main event will feature undefeated WBO junior middleweight champion DEMETRIUS "Boo Boo" ANDRADE making his first title defense, against No. 1 contender and mandatory challenger BRIAN "The Lion" ROSE. The action-packed undercard will feature undefeated World Boxing Council (WBC) Continental Americas champion, Top-Five contender and Long Beach, Long Island fan-favorite "Irish" SEANIE MONAGHAN, and the debut of professional women's boxing at Barclays Center with HEATHER "The Heat" HARDY of Brooklyn risking her undefeated record. Tickets are on sale now and can be purchased here.  Bout Sheet    Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Menu
2015-12-26 16:00	Brooklyn Nets vs. Washington Wizards	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-washington-wizards-3	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2013-02-19 19:30	Brooklyn Nets vs Milwaukee Bucks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-milwaukee-bucks-1	With Brandon Jennings and Monta Ellis bringing up the ball, the Milwaukee Bucks boast one of the league's most explosive backcourts. They open a home-and-home, back-to-back set at Barclays Center in the team's third matchup this year.  var ebVenueID = '1288'; //<![CDATA[  document.write('<img src="https://secure.adnxs.com/seg?member_id=567&add_code=VenueID:' + ebVenueID + ',VenueID1:' + ebVenueID + '&t=2" width="1" height="1" />'); //]]>
2016-01-21 20:00	Kygo	http://www.barclayscenter.com/events/detail/kygo	Chart-topping DJ and producer,KYGO, is coming to Barclays Center onThursday, January 21. Tipped by Billboard Magazine as the next EDM superstar, the Norwegian prodigy will perform his own unique tropical house sound in Brooklyn. Joining KYGO as a special guests will be Mo and Conrad Sewell. All floor tickets and lower level tickets for this event are General Admission seating. Tickets can be purchased at Ticketmaster.com, by calling 800-745-3000 or by visiting the American Express Box Office at Barclays Center. For information on individual suites,Click Here, or call718.BK.SUITE.
2013-03-31 15:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	Witness the Greatest Show On Earth one last time! Be a part of the last curtain call when Ringling Bros. and Barnum & Bailey presents Out Of This World, coming to Barclays Center February 23  March 3. Prepare to blast off on an intergalactic adventure for space-age family fun as the ultimate circus experiences launches into the future. Audiences will take the helm to join the Circus Space Fleet on a heroic quest of good versus evil that will let imaginations run wild with unexpected surprises and thrills at every turn. Through the lens of a magic telescope, Out Of This World transports your entire family on an unforgettable journey as the circus Star Seeker battles to bring the most spectacular and talented performers back to Earth after years in outer space. Children of All Ages will be amazed by the cosmic voyage as you discover the wonders of gravity-defying acrobats, orbital aerialists, majestic animals, fearless daredevils and humorous clowns. Tickets are available for purchase online at www.ticketmaster.com, by calling 800-745-3000, or by visiting the American Express Box Office at Barclays Center. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2016-11-06 17:00	Kellogg\u2019s Tour of Gymnastics Champions 2016	http://www.barclayscenter.com/events/detail/kelloggs-tour-of-gymnastics-champions-2016	Gymnastics like you have never seen it before! Join the Final Five  Simone Biles, Gabby Douglas, Laurie Hernandez, Madison Kocian and Aly Raisman; gymnastics greats Nastia Liukin, Shawn Johnson and Jordyn Wieber and other members of the 2012 and 2016 U.S. Olympic Gymnastics Teams at the Kelloggs Tour of Gymnastics Champions on Sunday, November 6 at Barclays Center.* Promising fans a high-flying, dynamic experience that celebrates the sports beauty and skill in each of the disciplines, Kelloggs Tour of Gymnastics Champions is bigger and better than ever. The show pairs elite gymnastics skill with modern performance art that pushes the boundaries of athleticism and is sure to keep fans cheering for more. Tickets are on sale now and can be purchased online at Ticketmaster.com, by calling 800.745.3000 or at the American Express Box Office at Barclays Center. VIP Tickets are available and include a great seat, plus access to pre-show chalk talk hosted by Nastia Liukin and featuring select members of the 2016 Olympic Team, as well as a post-show autograph session with select members of the 2016 Olympic Team. Platinum Tickets are also available and include access to the pre-show chalk talk. For more information on gym club and group tickets, please call 855-GROUP-BK. For information on luxury suites, please call 718.257.8483. *Athletes are subject to change.
2015-04-03 19:30	Brooklyn Nets vs. Toronto Raptors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-toronto-raptors-4-3-15	
2013-12-26 19:30	Pitbull	http://www.barclayscenter.com/events/detail/pitbull	Pitbull will play Barclays Center on Thursday, December 26. Joining him in Brooklyn will be special guests Prince Royce and Jump Smokers. Tickets are on sale now and can be purchased online via Ticketmaster by visiting www.barclayscenter.com or www.ticketmaster.com, or by calling 800-745-3000. Tickets are also available at the American Express Box Office at Barclays Center. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative
2014-01-30 18:30	Ortiz vs. Collazo	http://www.barclayscenter.com/events/detail/ortiz-vs-collazo	The East Coast meets West Coast on January 30 when Brooklyns own and current WBA International Welterweight Champion Luis Collazo (34-5, 15 KO's), makes his third Barclays Center appearance to square off against former World Champion Victor Ortiz (29-4-2, 22 KO's), in a 10-round bout. With Ortiz having previously gone toe-to-toe with some of boxings best including 10-Time World Champion Floyd Mayweather, and Collazo having won his last three fights, Brooklyn is in store for another incredible night of boxing.  Bout Sheet  Click herefor the Kick Off In Brooklyn Suite Package   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].   Student tickets available for purchase online in advance for members of TIX4STUDENTS. Click here to purchase.
2013-08-30 20:00	Caribbean Fever Music Festival	http://www.barclayscenter.com/events/detail/caribbean-fever-music-festival-1	Caribbean Fever Music Festival is the premier celebration of Caribbean cultures, fashion and music. Presented in partnership with Irie Jamboree, the Caribbean Fever Music Festival is a three-day live event taking place during Labor Day Weekend on Friday, August 30 through Sunday, September 1 at Barclays Center. The music festival will feature big-name performers and bring together thousands of concert goers, music press and supporters from across the United States and around the world. Here is a breakdown of each night at the Caribbean Fever Music Festival:  Friday, August 30 is International Night featuring Wyclef Jean, Kassav, Djakout #1, Tabou Combo and more! Saturday, August 31 is Carnival Mania Night featuring Super Blue, Bunji Garlin, Fay-Ann Lyons, Edwin Yearwood, Iwer George, Alison Hinds, Talpree and more! Sunday, September 1 is Irie Jamboree Night featuring Damian Junior Gong Marley, Shabba Ranks, I-Octane, Lady Saw and more!  Tickets can be purchased for the entire Caribbean Fever Music Festival or for each night separately.For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.
2013-02-16 20:00	Marc Anthony	http://www.barclayscenter.com/events/detail/marc-anthony	Global pop icon Marc Anthony will perform at Barclays Center in Brooklyn on Saturday, Feb. 16, 2013, at 8:00 p.m. The solo performance by the Grammy Award-winning artist will take place on Valentines Day weekend.   Anthony, a five-time Grammy and Latin Grammy award winner, has enjoyed an action packed year and shows no signs of slowing down. After launching a signature clothing line for Kohls, the 2012 Billboard Hall of Fame honoree  along with his longtime friend and business associate Henry Cardenas  announced the creation of Maestro Cares, a non-profit organization that broke ground in the Dominican Republic just last week and seeks to help disadvantaged children and orphans in developing countries throughout Latin America. The New York native was recognized with the 2012 ASCAP Founders Award for his exceptional contributions to music and his nationwide tour, GIGANT3S, topped Billboards Hot Tours Chart after garnering $10 million in ticket sales. With Anthonys tremendous streak of accomplishments and great performances, fans are in for a special Valentines Day weekend.   Special Menu at The 40/40 Club & Restaurant presented by American Express   var ebVenueID = '1288'; //<![CDATA[  document.write('<img src="https://secure.adnxs.com/seg?member_id=567&add_code=VenueID:' + ebVenueID + ',VenueID1:' + ebVenueID + '&t=2" width="1" height="1" />'); //]]>
2015-06-14 19:00	92.3 AMP Radio presents AMPLIFY 2015 featuring Ne-Yo with Ludacris and Cash Cash	http://www.barclayscenter.com/events/detail/923-amp-radio-presents-amplify-2015-featuring-ne-yo	p.fineprint {  font-size:9px; }  GRAMMY Award-winning singer, composer, producer, and actor Ne-Yo has three #1 albums, more than 10 million albums sold worldwide and has also written and produced chart-topping hits for some of todays biggest stars. GRAMMY Award winning recording artist and movie-star Ludacris, is known for both his nine studio albums, five of which went multi-platinum, as well as his role in the globally successful Fast and Furious movie franchise. Hit singles like Stand up, Whats Your Fantasy, and How Low, among others, cemented Ludacris as a worldwide superstar and leader in the hip-hop and rap genres. New Jersey natives, Samuel Frisch and brothers Jean Paul and Alex Makhlouf, are collectively known as the EDM group, Cash Cash. Recently featured in on of 92.3 AMP Radios Emerging Artist Series, their hits include Take Me Home and Surrender. *Artists and/or support acts are subject to change.
2015-11-10 19:00	Disney On Ice celebrates 100 Years of Magic Presented by Stonyfield YoKids Organic Yogurt	http://www.barclayscenter.com/events/detail/disney-on-ice-celebrates-100-years-of-magic-presented-by-stonyfield-yokids-organic-yogurt	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2013-10-16 19:00	Selena Gomez	http://www.barclayscenter.com/events/detail/selena-gomez	World-wide, multi-platinum-selling singer and actress Selena Gomez announced that she will embark on a world tour in support of her highly anticipated summer album. The tour will stop at Barclays Center in Brooklyn on Wednesday, October 16. Selena will be joined by Emblem3 and James David. "I couldnt be more excited to tour again but this time around the world, said Selena. This has been such an interesting few months. My music has grown and I want my fans to see a new side of me. Cant wait to see yall on the road! As an artist, Selena has already sold more than 10 million singles in the U.S., along with three RIAA-certified top-ten debuting gold albums, and three #1 Billboard Dance Singles. Her last album, When The Sun Goes Down with Selena Gomez & The Scene was released June 28, 2011 and was certified gold in November of that year. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.
2014-01-26 19:00	Disney On Ice celebrates 100 Years of Magic	http://www.barclayscenter.com/events/detail/disney-on-ice-celebrates-100-years-of-magic	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2014-01-23 19:30	Disney On Ice celebrates 100 Years of Magic	http://www.barclayscenter.com/events/detail/disney-on-ice-celebrates-100-years-of-magic	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
